sector,subsector,transformer_code,transformer_name,transformer_description,transformer_unit,start_period,maximum_magnitude,strategy_PFLO_NDC_3,year
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.0,2018
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.0,2019
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.0,2020
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.0,2021
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.0,2022
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.0,2023
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.0,2024
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.0,2025
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.0,2026
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.0,2027
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.0,2028
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.01328125,2029
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.0265625,2030
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.03984375,2031
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.053125,2032
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.06640625,2033
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.0796875,2034
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.09296875,2035
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.10625,2036
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.11953124999999999,2037
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.1328125,2038
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.14609375,2039
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.159375,2040
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.17265624999999998,2041
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.1859375,2042
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.19921875,2043
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.2125,2044
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.22578125,2045
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.23906249999999998,2046
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.25234375,2047
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.265625,2048
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.27890624999999997,2049
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.2921875,2050
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.30546875,2051
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.31875,2052
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.33203125,2053
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.34531249999999997,2054
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.35859375,2055
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.371875,2056
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.38515625,2057
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.3984375,2058
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.41171874999999997,2059
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.425,2060
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.0,2015
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.0,2016
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.0,2017
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.0,2018
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.0,2019
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.0,2020
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.0,2021
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.0,2022
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.0,2023
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.0,2024
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.0,2025
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.0,2026
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.0,2027
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.0,2028
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.01484375,2029
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.0296875,2030
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.044531249999999994,2031
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.059375,2032
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.07421875,2033
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.08906249999999999,2034
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.10390624999999999,2035
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.11875,2036
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.13359374999999998,2037
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.1484375,2038
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.16328125,2039
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.17812499999999998,2040
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.19296875,2041
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.20781249999999998,2042
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.22265625,2043
Circular Economy,WASO,TFR:WASO:INC_RECYCLING,WASO: Increase recycling,Missing,Target fraction of waste that is recycled (organic and yard waste are composted).,13,0.0,0.2375,2044
